#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons;Series;Language;Region;Rating
Ultimate Soccer (Europe) (En,Fr,De,Es,It);Ultimate Soccer (Europe) (En,Fr,De,Es,It);Mega Drive;;1993;SEGA;Sports;1-8;0;;;;;;;;;;it,es,de,fr,en;eu;MasterForce05
Ultimate Soccer (Europe) (En,Fr,De,Es,It) (Beta);Ultimate Soccer (Europe) (En,Fr,De,Es,It) (Beta);Mega Drive;Ultimate Soccer (Europe) (En,Fr,De,Es,It);1993;SEGA;Sports;1-8;0;;;;;;;;;;it,es,de,fr,en;eu;MasterForce05
Ultraman (Japan);Ultraman (Japan);Mega Drive;;1993;BEC;Fighting;1-8;0;;;;;;;;;;;jp;
Uncharted Waters (USA);Uncharted Waters (USA);Mega Drive;;1992;Koei;Adventure;1;0;;;;;;;;;;;us;
Undead Line (Japan);Undead Line (Japan);Mega Drive;;1991;T&E Soft;Shoot'em Up;1;0;;;;;;;;;;;jp;pro_UK_04
Universal Soldier (USA, Europe) (Unl);Universal Soldier (USA, Europe) (Unl);Mega Drive;;1992;The Code Monkeys;Action;1;0;;;;;;;;;;;eu,us;13
Unnecessary Roughness '95 (USA);Unnecessary Roughness '95 (USA);Mega Drive;;1994;Accolade;Sports;1-4;0;;;;;;;;;;;us;6
Urban Strike (USA, Europe);Urban Strike (USA, Europe);Mega Drive;;1994;Electronic Arts;Shooter;1;0;;;;;;;;;;;eu,us;13
Uzu Keobukseon (Korea);Uzu Keobukseon (Korea);Mega Drive;;1992;Samsung;Shoot'em Up;;0;;;;;;;;;;;kr;
V-V (Japan);V-V (Japan);Mega Drive;Grind Stormer (USA);1994;Toaplan;Shoot'em Up;1;0;;;;;;;;;;;jp;GA
Valis (USA);Valis (USA);Mega Drive;;1991;Riot;Platform;1;0;;;;;;;;;;;us;
Valis (USA) (Beta) (1991-10-25) (Sega Channel);Valis (USA) (Beta) (1991-10-25) (Sega Channel);Mega Drive;Valis (USA);1991;Riot;Platform;1;0;;;;;;;;;;;us;
Valis (World) (Retro-Bit);Valis (World) (Retro-Bit);Mega Drive;Valis (USA);1991;Riot;Platform;1;0;;;;;;;;;;;us;
Valis III (World) (Retro-Bit);Valis III (World) (Retro-Bit);Mega Drive;Valis III (USA);1992;Telenet;Platform;1;0;;;;;;;;;;;us;pro_UK_03
Valis III (Japan);Valis III (Japan);Mega Drive;Valis III (USA);1992;Telenet;Platform;1;0;;;;;;;;;;;us;pro_UK_03
Valis III (USA);Valis III (USA);Mega Drive;;1992;Telenet;Platform;1;0;;;;;;;;;;;us;pro_UK_03
Vampire Killer (Japan) (Castlevania Anniversary Collection);Vampire Killer (Japan) (Castlevania Anniversary Collection);Mega Drive;Castlevania - The New Generation (Europe);1994;Konami;Platform;1;0;;;;;;;;;;;jp;GA
Vampire Killer (Japan) (Mega Drive Mini);Vampire Killer (Japan) (Mega Drive Mini);Mega Drive;Castlevania - The New Generation (Europe);1994;Konami;Platform;1;0;;;;;;;;;;;jp;GA
Vampire Killer (Japan);Vampire Killer (Japan);Mega Drive;Castlevania - The New Generation (Europe);1994;Konami;Platform;1;0;;;;;;;;;;;jp;GA
Vapor Trail (USA);Vapor Trail (USA);Mega Drive;;1991;Data East;Shoot'em Up;1-2;0;;;;;;;;;;;us;pro_UK_01
Vapor Trail (USA) (Beta) (1991-05-26);Vapor Trail (USA) (Beta) (1991-05-26);Mega Drive;Vapor Trail (USA);1991;Data East;Shoot'em Up;1-2;0;;;;;;;;;;;us;pro_UK_01
Vectorman (USA, Europe) (Beta 1);Vectorman (USA, Europe) (Beta 1);Mega Drive;Vectorman (USA, Europe);1995;BlueSky Software;Platform;1;0;;;;;;;;;;;eu,us;7
Vectorman (USA) (Genesis Mini);Vectorman (USA) (Genesis Mini);Mega Drive;Vectorman (USA, Europe);1995;BlueSky Software;Platform;1;0;;;;;;;;;;;eu,us;7
Vectorman (USA, Europe) (Beta 2);Vectorman (USA, Europe) (Beta 2);Mega Drive;Vectorman (USA, Europe);1995;BlueSky Software;Platform;1;0;;;;;;;;;;;eu,us;7
Vectorman (USA, Europe);Vectorman (USA, Europe);Mega Drive;;1995;BlueSky Software;Platform;1;0;;;;;;;;;;;eu,us;7
Vectorman (USA, Europe) (Sega Smash Pack);Vectorman (USA, Europe) (Sega Smash Pack);Mega Drive;Vectorman (USA, Europe);1995;BlueSky Software;Platform;1;0;;;;;;;;;;;eu,us;7
Vectorman (USA, Europe) (Beta 3) (1995-07-24);Vectorman (USA, Europe) (Beta 3) (1995-07-24);Mega Drive;Vectorman (USA, Europe);1995;BlueSky Software;Platform;1;0;;;;;;;;;;;eu,us;7
Vectorman 2 (USA);Vectorman 2 (USA);Mega Drive;;1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Beta) (1995-08-xx);Vectorman 2 (USA) (Beta) (1995-08-xx);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Sample) (1996-08-28);Vectorman 2 (USA) (Sample) (1996-08-28);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Beta) (1996-08-15);Vectorman 2 (USA) (Beta) (1996-08-15);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Beta) (1996-08-16);Vectorman 2 (USA) (Beta) (1996-08-16);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Beta) (1996-08-19);Vectorman 2 (USA) (Beta) (1996-08-19);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Beta) (1996-08-26);Vectorman 2 (USA) (Beta) (1996-08-26);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Vectorman 2 (USA) (Beta) (1996-08-27);Vectorman 2 (USA) (Beta) (1996-08-27);Mega Drive;Vectorman 2 (USA);1996;BlueSky Software;Platform;1;0;;;;;;;;;;;us;6
Venom . Spider-Man - Separation Anxiety (USA, Europe);Venom . Spider-Man - Separation Anxiety (USA, Europe);Mega Drive;;1995;Software Creations;Beat'em Up;1-2;0;;;;;;;;;;;eu,us;
Vermilion (Japan);Vermilion (Japan);Mega Drive;Sword of Vermilion (USA, Europe);1990;SEGA;Role Playing Game;1;0;;;;;;;;;;;jp;7
Vermilion (Japan) (Mega Drive Mini);Vermilion (Japan) (Mega Drive Mini);Mega Drive;Sword of Vermilion (USA, Europe);1990;SEGA;Role Playing Game;1;0;;;;;;;;;;;jp;7
Verytex (Japan);Verytex (Japan);Mega Drive;;1991;Asmik;Shoot'em Up;1;0;;;;;;;;;;;jp;
Viewpoint (USA);Viewpoint (USA);Mega Drive;;1994;Sammy Corporation;Shoot'em Up;1-2;0;;;;;;;;;;;us;GA
Viewpoint (USA) (Beta) (1994-08-xx);Viewpoint (USA) (Beta) (1994-08-xx);Mega Drive;Viewpoint (USA);1994;Sammy Corporation;Shoot'em Up;1-2;0;;;;;;;;;;;us;GA
Viewpoint (USA) (Beta) (1994-07-22);Viewpoint (USA) (Beta) (1994-07-22);Mega Drive;Viewpoint (USA);1994;Sammy Corporation;Shoot'em Up;1-2;0;;;;;;;;;;;us;GA
Virtua Fighter 2 (USA, Europe);Virtua Fighter 2 (USA, Europe);Mega Drive;;1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 (Korea) (En);Virtua Fighter 2 (Korea) (En);Mega Drive;Virtua Fighter 2 (USA, Europe);1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 (USA, Europe) (Beta) (1996-08-19);Virtua Fighter 2 (USA, Europe) (Beta) (1996-08-19);Mega Drive;Virtua Fighter 2 (USA, Europe);1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 (USA, Europe) (Beta) (1996-08-30);Virtua Fighter 2 (USA, Europe) (Beta) (1996-08-30);Mega Drive;Virtua Fighter 2 (USA, Europe);1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 (USA, Europe) (Beta) (1996-09-13);Virtua Fighter 2 (USA, Europe) (Beta) (1996-09-13);Mega Drive;Virtua Fighter 2 (USA, Europe);1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 (USA, Europe) (Beta) (1996-09-20);Virtua Fighter 2 (USA, Europe) (Beta) (1996-09-20);Mega Drive;Virtua Fighter 2 (USA, Europe);1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 (USA, Europe) (Beta) (1996-09-27);Virtua Fighter 2 (USA, Europe) (Beta) (1996-09-27);Mega Drive;Virtua Fighter 2 (USA, Europe);1997;SEGA;Fighting;1-2;0;;;;;;;;;;;eu,us;16
Virtua Fighter 2 VS Tekken 2 (Taiwan) (En) (Unl);Virtua Fighter 2 VS Tekken 2 (Taiwan) (En) (Unl);Mega Drive;;1996;;Fighting;1-2;0;;;;;;;;;;;;
Virtua Racing (Europe);Virtua Racing (Europe);Mega Drive;;1994;SEGA;Racing, Driving;1-2;0;;;;;;;;;;;eu,us;12
Virtua Racing (Japan);Virtua Racing (Japan);Mega Drive;Virtua Racing (Europe);1994;SEGA;Racing, Driving;1-2;0;;;;;;;;;;;eu,us;12
Virtua Racing (USA);Virtua Racing (USA);Mega Drive;Virtua Racing (Europe);1994;SEGA;Racing, Driving;1-2;0;;;;;;;;;;;eu,us;12
Virtua Racing (Europe) (Beta);Virtua Racing (Europe) (Beta);Mega Drive;Virtua Racing (Europe);1994;SEGA;Racing, Driving;1-2;0;;;;;;;;;;;eu,us;12
Virtual Bart (World);Virtual Bart (World);Mega Drive;;1994;Sculptured Software;Platform;1;0;;;;;;;;;;;wor;
Virtual Pinball (USA, Europe);Virtual Pinball (USA, Europe);Mega Drive;;1993;Headgames;Pinball;1-4;0;;;;;;;;;;;eu,us;GA
Vixen 357 (Japan);Vixen 357 (Japan);Mega Drive;;1992;Masaya Games;Strategy;1;0;;;;;;;;;;;jp;
Volfied (Japan);Volfied (Japan);Mega Drive;Ultimate QIX (USA);1991;Taito;Puzzle;1;0;;;;;;;;;;;jp;pro_UK_06
VR Troopers (USA, Europe);VR Troopers (USA, Europe);Mega Drive;;1995;Syrox Developments;Fighting;1;0;;;;;;;;;;;eu,us;6
VS Puyo Puyo Sun (USA, Europe) (Mega Drive Mini 2, Genesis Mini 2);VS Puyo Puyo Sun (USA, Europe) (Mega Drive Mini 2, Genesis Mini 2);Mega Drive;;;;;;;;;;;;;;;;;;
VS Puyo Puyo Sun (Japan) (Mega Drive Mini 2);VS Puyo Puyo Sun (Japan) (Mega Drive Mini 2);Mega Drive;VS Puyo Puyo Sun (USA, Europe) (Mega Drive Mini 2, Genesis Mini 2);;;;;;;;;;;;;;;;;
Wacky Races (USA) (Proto);Wacky Races (USA) (Proto);Mega Drive;;2000;Infogrames;Racing, Driving;1-2;0;;;;;;;;;;;us;6
Wacky Worlds Creativity Studio (USA);Wacky Worlds Creativity Studio (USA);Mega Drive;;1994;Jar Head Games;Various;1;0;;;;;;;;;;;us;6
Wacky Worlds Creativity Studio (USA) (Beta) (1994-08-08);Wacky Worlds Creativity Studio (USA) (Beta) (1994-08-08);Mega Drive;Wacky Worlds Creativity Studio (USA);1994;Jar Head Games;Various;1;0;;;;;;;;;;;us;6
Wacky Worlds Creativity Studio (USA) (Beta) (1994-08-17);Wacky Worlds Creativity Studio (USA) (Beta) (1994-08-17);Mega Drive;Wacky Worlds Creativity Studio (USA);1994;Jar Head Games;Various;1;0;;;;;;;;;;;us;6
Wacky Worlds Creativity Studio (USA) (Beta) (1994-08-19);Wacky Worlds Creativity Studio (USA) (Beta) (1994-08-19);Mega Drive;Wacky Worlds Creativity Studio (USA);1994;Jar Head Games;Various;1;0;;;;;;;;;;;us;6
Wani Wani World (Japan);Wani Wani World (Japan);Mega Drive;;1992;Kaneko;Platform;1-2;0;;;;;;;;;;;jp;pro_UK_05
Wardner (USA);Wardner (USA);Mega Drive;;1987;Mentrix Software;Platform;1;0;;;;;;;;;;;us;pro_UK_06
Wardner no Mori Special (Japan);Wardner no Mori Special (Japan);Mega Drive;Wardner (USA);1987;Mentrix Software;Platform;1;0;;;;;;;;;;;jp;pro_UK_06
Warlock (USA, Europe) (Beta) (1994-12-xx);Warlock (USA, Europe) (Beta) (1994-12-xx);Mega Drive;Warlock (USA, Europe);1995;Realtime Associates;Platform;1;0;;;;;;;;;;;eu,us;11
Warlock (USA, Europe);Warlock (USA, Europe);Mega Drive;;1995;Realtime Associates;Platform;1;0;;;;;;;;;;;eu,us;11
WarpSpeed (USA, Europe) (Unl);WarpSpeed (USA, Europe) (Unl);Mega Drive;;1993;Accolade;Shoot'em Up;1;0;;;;;;;;;;;us;ForceMega02
Warrior of Rome (USA);Warrior of Rome (USA);Mega Drive;;1991;Micronet;Strategy;1;0;;;;;;;;;;;us;
Warrior of Rome II (USA);Warrior of Rome II (USA);Mega Drive;;1992;Micronet;Strategy;1-2;0;;;;;;;;;;;us;10
Warsong (USA);Warsong (USA);Mega Drive;;1992;Masaya Games;Role Playing Game;1;0;;;;;;;;;;;us;pro_UK_06
Warsong (USA) (Beta) (1991-10-01);Warsong (USA) (Beta) (1991-10-01);Mega Drive;Warsong (USA);1992;Masaya Games;Role Playing Game;1;0;;;;;;;;;;;us;pro_UK_06
Waterworld (Europe) (Proto);Waterworld (Europe) (Proto);Mega Drive;;1995;Ocean;Adventure;1;0;;;;;;;;;;;eu;
Wayne Gretzky and the NHLPA All-Stars (USA, Europe);Wayne Gretzky and the NHLPA All-Stars (USA, Europe);Mega Drive;;1995;Time Warner Interactive;Sports;1-4;0;;;;;;;;;;;eu,us;6
Wayne Gretzky and the NHLPA All-Stars (USA, Europe) (Beta);Wayne Gretzky and the NHLPA All-Stars (USA, Europe) (Beta);Mega Drive;Wayne Gretzky and the NHLPA All-Stars (USA, Europe);1995;Time Warner Interactive;Sports;1-4;0;;;;;;;;;;;eu,us;6
Wayne's World (USA);Wayne's World (USA);Mega Drive;;1993;Gray Matter;Platform;1;0;;;;;;;;;;;us;
WeaponLord (USA);WeaponLord (USA);Mega Drive;;1995;Visual Concepts;Fighting;1-2;0;;;;;;;;;;;us;13
Whac-a-Critter (USA, Taiwan) (En) (Unl);Whac-a-Critter (USA, Taiwan) (En) (Unl);Mega Drive;;1993;AV Artisan;Action;1;0;;;;;;;;;;;us;
Wheel of Fortune (USA);Wheel of Fortune (USA);Mega Drive;;1992;Imagitec Design;Puzzle;1-3;0;;;;;;;;;;;us;
Where in the World Is Carmen Sandiego (Brazil) (Es,Pt);Where in the World Is Carmen Sandiego (Brazil) (Es,Pt);Mega Drive;Where in the World Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);1992;Brøderbund Software;Adventure;1;0;;;;;;;;;;de,fr,en,es,it;us,eu;
Where in the World Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);Where in the World Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);Mega Drive;;1992;Brøderbund Software;Adventure;1;0;;;;;;;;;;de,fr,en,es,it;us,eu;
Where in Time Is Carmen Sandiego (Brazil) (Es,Pt);Where in Time Is Carmen Sandiego (Brazil) (Es,Pt);Mega Drive;Where in Time Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);1992;Brøderbund Software;Adventure;1;0;;;;;;;;;;de,fr,en,es,it;us,eu;pro_UK_06
Where in Time Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);Where in Time Is Carmen Sandiego (USA, Europe) (En,Fr,De,Es,It);Mega Drive;;1992;Brøderbund Software;Adventure;1;0;;;;;;;;;;de,fr,en,es,it;us,eu;pro_UK_06
Whip Rush (USA);Whip Rush (USA);Mega Drive;;1990;Vic Tokai;Shoot'em Up;1;0;;;;;;;;;;;us;pro_UK_06
Whip Rush (USA) (Beta) (1990-01-29);Whip Rush (USA) (Beta) (1990-01-29);Mega Drive;Whip Rush (USA);1990;Vic Tokai;Shoot'em Up;1;0;;;;;;;;;;;us;pro_UK_06
Whip Rush - Wakusei Voltegas no Nazo (Japan);Whip Rush - Wakusei Voltegas no Nazo (Japan);Mega Drive;Whip Rush (USA);1990;Vic Tokai;Shoot'em Up;1;0;;;;;;;;;;;jp;pro_UK_06
Wild Snake (USA) (Proto);Wild Snake (USA) (Proto);Mega Drive;;1994;Leadfilm;Puzzle;;0;;;;;;;;;;;us;GA
Williams Arcade's Greatest Hits (USA);Williams Arcade's Greatest Hits (USA);Mega Drive;Midway Presents Arcade's Greatest Hits (Europe);1996;Williams;Compilation;1-2;0;;;;;;;;;;;us;6
Wimbledon (Europe);Wimbledon (Europe);Mega Drive;;1993;SEGA;Sports;1-4;0;;;;;;;;;;en;eu;6
Wimbledon Championship Tennis (USA);Wimbledon Championship Tennis (USA);Mega Drive;Wimbledon (Europe);1993;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;6
Wimbledon Championship Tennis (USA) (Beta);Wimbledon Championship Tennis (USA) (Beta);Mega Drive;Wimbledon (Europe);1993;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;6
Wimbledon Championship Tennis (Japan);Wimbledon Championship Tennis (Japan);Mega Drive;Wimbledon (Europe);1993;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;6
Wings of Wor (USA);Wings of Wor (USA);Mega Drive;Gynoug (Europe);1991;Masaya Games;Shoot'em Up;1;0;;;;;;;;;;;eu,us;pro_UK_06
Winter Challenge (USA, Europe) (Rev 1);Winter Challenge (USA, Europe) (Rev 1);Mega Drive;;1992;MindSpan;Sports;1-10;0;;;;;;;;;;;eu,us;pro_UK_04
Winter Challenge (USA, Europe) (Unl);Winter Challenge (USA, Europe) (Unl);Mega Drive;Winter Challenge (USA, Europe) (Rev 1);1992;MindSpan;Sports;1-10;0;;;;;;;;;;;eu,us;pro_UK_04
Winter Challenger (World) (Pirate);Winter Challenger (World) (Pirate);Mega Drive;Winter Challenge (USA, Europe) (Rev 1);;;;;;;;;;;;;;;;;
Winter Olympic Games (USA) (En,Fr,De,Es,It,Pt,Sv,No);Winter Olympic Games (USA) (En,Fr,De,Es,It,Pt,Sv,No);Mega Drive;Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No);1994;U.S. Gold;Sports;1-4;0;;;;;;;;;;;eu,us;TI
Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No);Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No);Mega Drive;;1994;U.S. Gold;Sports;1-4;0;;;;;;;;;;en,fr,de,es,it,pt,sv,no;eu;TI
Winter Olympics (Japan) (En,Fr,De,Es,It,Pt,Sv,No);Winter Olympics (Japan) (En,Fr,De,Es,It,Pt,Sv,No);Mega Drive;Winter Olympics (Europe) (En,Fr,De,Es,It,Pt,Sv,No);1994;U.S. Gold;Sports;1-4;0;;;;;;;;;;en,fr,de,es,it,pt,sv,no;eu;TI
Wiz 'N' Liz (USA);Wiz 'N' Liz (USA);Mega Drive;Wiz 'n' Liz - The Frantic Wabbit Wescue (Europe);1993;Psygnosis;Platform;1-2;0;;;;;;;;;;;eu,us;
Wiz 'n' Liz - The Frantic Wabbit Wescue (Europe);Wiz 'n' Liz - The Frantic Wabbit Wescue (Europe);Mega Drive;;1993;Psygnosis;Platform;1-2;0;;;;;;;;;;;eu;
Wizard of the Immortal (Japan);Wizard of the Immortal (Japan);Mega Drive;Immortal, The (USA, Europe);1991;Sandcastle;Adventure;1;0;;;;;;;;;;;jp;pro_UK_01
Wolfchild (USA);Wolfchild (USA);Mega Drive;;1993;Core Design;Platform;1;0;;;;;;;;;;;us;19
Wolverine - Adamantium Rage (USA, Europe);Wolverine - Adamantium Rage (USA, Europe);Mega Drive;;1994;Teeny Weeny Games;Action;1;0;;;;;;;;;;;eu,us;TI
Wonder Boy III - Monster Lair (Japan, Europe) (En);Wonder Boy III - Monster Lair (Japan, Europe) (En);Mega Drive;;1991;Westone;Adventure;1-2;0;;;;;;;;;;;jp,eu;
Wonder Boy in Monster World (USA, Europe);Wonder Boy in Monster World (USA, Europe);Mega Drive;;1992;Westone;Role Playing Game;1;0;;;;;;;;;;;us,eu;7
Wonder Boy V - Monster World III (Japan, Korea) (Ja);Wonder Boy V - Monster World III (Japan, Korea) (Ja);Mega Drive;Wonder Boy in Monster World (USA, Europe);1992;Westone;Role Playing Game;1;0;;;;;;;;;;;jp,kr;7
Wonder Boy V - Monster World III (Japan, Korea) (Ja) (Beta) (1991-07-25);Wonder Boy V - Monster World III (Japan, Korea) (Ja) (Beta) (1991-07-25);Mega Drive;Wonder Boy in Monster World (USA, Europe);1992;Westone;Role Playing Game;1;0;;;;;;;;;;;jp,kr;7
Wonder Library (Japan) (Program);Wonder Library (Japan) (Program);Mega Drive;;1991;Westone;Adventure;1-2;0;;;;;;;;;;;jp;
Wonder MIDI (Japan) (En) (Program);Wonder MIDI (Japan) (En) (Program);Mega Drive;;;;;;;;;;;;;;;;;;
World Championship Soccer (Japan, USA) (En);World Championship Soccer (Japan, USA) (En);Mega Drive;World Cup Italia '90 (Europe);1990;SEGA;Sports;4+;0;;;;;;;;;;en;us,jp;pro_UK_06
World Championship Soccer (Japan, USA) (En) (Rev B);World Championship Soccer (Japan, USA) (En) (Rev B);Mega Drive;World Cup Italia '90 (Europe);1990;SEGA;Sports;4+;0;;;;;;;;;;en;us,jp;pro_UK_06
World Championship Soccer (Japan, USA) (En) (Rev A);World Championship Soccer (Japan, USA) (En) (Rev A);Mega Drive;World Cup Italia '90 (Europe);1990;SEGA;Sports;4+;0;;;;;;;;;;en;us,jp;pro_UK_06
World Championship Soccer II (USA);World Championship Soccer II (USA);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-01-xx);World Championship Soccer II (USA) (Beta) (1994-01-xx);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (Europe);World Championship Soccer II (Europe);Mega Drive;;1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-03);World Championship Soccer II (USA) (Beta) (1994-03-03);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-03) (Alt);World Championship Soccer II (USA) (Beta) (1994-03-03) (Alt);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-04);World Championship Soccer II (USA) (Beta) (1994-03-04);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-09);World Championship Soccer II (USA) (Beta) (1994-03-09);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-09) (Alt);World Championship Soccer II (USA) (Beta) (1994-03-09) (Alt);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-14);World Championship Soccer II (USA) (Beta) (1994-03-14);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-18);World Championship Soccer II (USA) (Beta) (1994-03-18);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-23);World Championship Soccer II (USA) (Beta) (1994-03-23);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-24);World Championship Soccer II (USA) (Beta) (1994-03-24);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-25);World Championship Soccer II (USA) (Beta) (1994-03-25);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-26);World Championship Soccer II (USA) (Beta) (1994-03-26);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-27);World Championship Soccer II (USA) (Beta) (1994-03-27);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-29);World Championship Soccer II (USA) (Beta) (1994-03-29);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-29) (Alt);World Championship Soccer II (USA) (Beta) (1994-03-29) (Alt);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-03-30);World Championship Soccer II (USA) (Beta) (1994-03-30);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-02-22);World Championship Soccer II (USA) (Beta) (1994-02-22);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-02-23);World Championship Soccer II (USA) (Beta) (1994-02-23);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Championship Soccer II (USA) (Beta) (1994-02-28);World Championship Soccer II (USA) (Beta) (1994-02-28);Mega Drive;World Championship Soccer II (Europe);1994;SEGA;Sports;1-4;0;;;;;;;;;;;eu,us;GA
World Class Leader Board (Europe);World Class Leader Board (Europe);Mega Drive;;1992;U.S. Gold;Sports;1-4;0;;;;;;;;;;;eu;13
World Class Leaderboard Golf (USA);World Class Leaderboard Golf (USA);Mega Drive;World Class Leader Board (Europe);1992;U.S. Gold;Sports;1-4;0;;;;;;;;;;;eu,us;13
World Cup Italia '90 (Europe);World Cup Italia '90 (Europe);Mega Drive;;1990;SEGA;Sports;4+;0;;;;;;;;;;;eu;pro_UK_06
World Cup Soccer (Japan) (En);World Cup Soccer (Japan) (En);Mega Drive;World Cup Italia '90 (Europe);1990;SEGA;Sports;4+;0;;;;;;;;;;en;us,jp;pro_UK_06
World Cup USA 94 (USA, Europe, Korea) (En,Fr,De,Es,It,Nl,Pt,Sv);World Cup USA 94 (USA, Europe, Korea) (En,Fr,De,Es,It,Nl,Pt,Sv);Mega Drive;;1994;U.S. Gold;Sports;1-4;0;;;;;;;;;;;eu,us;3
World Heroes (Asia) (En);World Heroes (Asia) (En);Mega Drive;World Heroes (USA);1994;ADK;Fighting;1-2;0;;;;;;;;;;;us;13
World Heroes (USA);World Heroes (USA);Mega Drive;;1994;ADK;Fighting;1-2;0;;;;;;;;;;;us;13
